,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,Season#,Season,Month,region
44,2/21/2016,1.03,1672884.28,784111.14,499720.63,24200.11,364852.4,325916.64,37205.76,1730,conventional,2016,4,Winter,2,Plains
44,2/21/2016,0.82,5108381.41,2872173.1,1020821.92,423920.15,791466.24,658990.14,124051.73,8424.37,conventional,2016,4,Winter,2,SouthCentral
44,2/21/2016,1.04,3068786.09,1586507.45,590119.92,13665.41,878493.31,459449.71,419043.6,0,conventional,2016,4,Winter,2,Southeast
44,2/21/2016,0.77,7047624.39,2022750.67,2166534.86,123948.37,2734390.49,1670968.69,1062368.09,1053.71,conventional,2016,4,Winter,2,West
44,2/21/2016,1.38,100551.65,11109.56,62267.01,0,27175.08,10529.77,16645.31,0,organic,2016,4,Winter,2,GreatLakes
44,2/21/2016,1.57,59602.55,3095.81,35011.1,2035.98,19459.66,11889.39,7570.27,0,organic,2016,4,Winter,2,Midsouth
44,2/21/2016,1.77,87442.77,6874.34,18295.13,1275.22,60998.08,36591.35,24406.73,0,organic,2016,4,Winter,2,Northeast
44,2/21/2016,1.64,9227.72,1.26,174.6,0,9051.86,9051.86,0,0,organic,2016,4,Winter,2,NorthernNewEngland
44,2/21/2016,1.34,51258.32,3340.91,19357.61,4679.89,23879.91,8502.6,15377.31,0,organic,2016,4,Winter,2,Plains
44,2/21/2016,1.28,78298.97,29083.62,6554.46,208.92,42451.97,32726.25,9725.72,0,organic,2016,4,Winter,2,SouthCentral
44,2/21/2016,1.61,37375.96,13880.19,7471.45,356.11,15668.21,14899.84,768.37,0,organic,2016,4,Winter,2,Southeast
44,2/21/2016,1.37,163120.64,22049.09,50654.13,60.78,90356.64,45278.4,45078.24,0,organic,2016,4,Winter,2,West
43,2/28/2016,1.05,3419909.75,369566.69,1862761.88,427177,760404.18,512998.19,207221.18,40184.81,conventional,2016,4,Winter,2,GreatLakes
43,2/28/2016,1.05,3032920.39,593530.85,1680329.57,106123.73,652936.24,544827.75,105806.49,2302,conventional,2016,4,Winter,2,Midsouth
43,2/28/2016,1.15,4481119.44,105867.52,3361015.9,84168.72,930067.3,867106.18,62961.12,0,conventional,2016,4,Winter,2,Northeast
43,2/28/2016,1.1,387149.69,4257.34,288178.36,26834.63,67879.36,67323.1,556.26,0,conventional,2016,4,Winter,2,NorthernNewEngland
43,2/28/2016,1.07,1647189.23,716192.38,496105.73,38146.51,396744.61,357647.85,37148.43,1948.33,conventional,2016,4,Winter,2,Plains
43,2/28/2016,0.77,5698454.09,3528191.7,930352.56,337159.88,902749.95,791893.15,104430.43,6426.37,conventional,2016,4,Winter,2,SouthCentral
43,2/28/2016,0.84,4740050.22,2325376.99,994256.14,13243.4,1407173.69,528218.04,878955.65,0,conventional,2016,4,Winter,2,Southeast
43,2/28/2016,0.78,7193896.75,2394790.48,1865704.89,251937.95,2681463.43,1557228.28,1123472.59,762.56,conventional,2016,4,Winter,2,West
43,2/28/2016,1.48,99353.21,10277.19,73062.2,0,16013.82,7413.22,8600.6,0,organic,2016,4,Winter,2,GreatLakes
43,2/28/2016,1.58,60098.19,2835.2,36495.81,1921.79,18845.39,11789.84,7055.55,0,organic,2016,4,Winter,2,Midsouth
43,2/28/2016,1.8,109507.5,6651.21,28375.04,1434.03,73047.22,45277.19,27770.03,0,organic,2016,4,Winter,2,Northeast
43,2/28/2016,1.64,9920.46,1.26,357.43,0,9561.77,9558.44,3.33,0,organic,2016,4,Winter,2,NorthernNewEngland
43,2/28/2016,1.39,51756.47,5743.88,20482.8,6482.18,19047.61,8049.71,10997.9,0,organic,2016,4,Winter,2,Plains
43,2/28/2016,1.24,89262.56,28679.61,6947.04,2.79,53633.12,38914.83,14718.29,0,organic,2016,4,Winter,2,SouthCentral
43,2/28/2016,1.66,36570.56,15059.75,8583.7,436.81,12490.3,12288.18,202.12,0,organic,2016,4,Winter,2,Southeast
43,2/28/2016,1.42,183804.74,24290.16,78457.11,141.15,80916.32,51887.57,29028.75,0,organic,2016,4,Winter,2,West
42,3/6/2016,0.98,3818114.32,372605.84,2069786.74,534051.03,841670.71,522649.1,250138.15,68883.46,conventional,2016,1,Spring,3,GreatLakes
42,3/6/2016,1.1,2942515.87,592136.76,1532054.71,122484.91,695839.49,618397.55,73641.87,3800.07,conventional,2016,1,Spring,3,Midsouth
42,3/6/2016,1.21,4226925.7,111263.99,2950419.2,83451.82,1081790.69,1022900.73,58882.95,7.01,conventional,2016,1,Spring,3,Northeast
42,3/6/2016,1.08,405931.49,4140.63,303581.5,26686.24,71523.12,71471.61,51.51,0,conventional,2016,1,Spring,3,NorthernNewEngland
42,3/6/2016,1.06,1734414.9,798294.79,481425.08,44771.53,409923.5,375200.3,31752.25,2970.95,conventional,2016,1,Spring,3,Plains
42,3/6/2016,0.78,5848140.87,3596735.53,903361.32,390174.57,957869.45,822317.08,128134.68,7417.69,conventional,2016,1,Spring,3,SouthCentral
42,3/6/2016,1.07,3161231.11,1642177.9,592206.11,14794.78,912052.32,493727.49,418324.83,0,conventional,2016,1,Spring,3,Southeast
42,3/6/2016,0.8,6903293,2817152.63,1691666.04,171164.48,2223309.85,1665446.71,556980.31,882.83,conventional,2016,1,Spring,3,West
42,3/6/2016,1.42,98803.23,5683.54,77089.66,0,16030.03,6346.81,9683.22,0,organic,2016,1,Spring,3,GreatLakes
42,3/6/2016,1.44,82249.97,3310.73,48133.42,2104.76,28701.06,11159.01,17542.05,0,organic,2016,1,Spring,3,Midsouth
42,3/6/2016,1.79,113859.82,12252.89,30534.74,1756.58,69315.61,41426.65,27888.96,0,organic,2016,1,Spring,3,Northeast
42,3/6/2016,1.68,10184.27,8.83,442.78,0,9732.66,9732.66,0,0,organic,2016,1,Spring,3,NorthernNewEngland
42,3/6/2016,1.76,35593.76,4824.81,18331.73,1348.12,11089.1,6599.18,4489.92,0,organic,2016,1,Spring,3,Plains
42,3/6/2016,1.21,86686.51,29748.62,5654.56,0,51283.33,40850.8,10432.53,0,organic,2016,1,Spring,3,SouthCentral
42,3/6/2016,1.61,40036.61,15966.97,9880.53,364.48,13824.63,13251.15,573.48,0,organic,2016,1,Spring,3,Southeast
42,3/6/2016,0.96,356224.38,35600.89,76142.32,121.22,244359.95,97380.11,146979.84,0,organic,2016,1,Spring,3,West
41,3/13/2016,1.03,3145897.89,370032.77,1668502.58,319148.88,788213.66,531244.13,232255.44,24714.09,conventional,2016,1,Spring,3,GreatLakes
41,3/13/2016,1.07,3093898.37,573263.79,1674136.15,107243.08,739255.35,637043.83,100801.35,1410.17,conventional,2016,1,Spring,3,Midsouth
41,3/13/2016,1.13,4713935.35,122581.78,3460335.94,111254.96,1019762.67,958452.62,61310.05,0,conventional,2016,1,Spring,3,Northeast
41,3/13/2016,1.01,476634.67,3165.58,382630.54,36964.09,53874.46,53859.72,14.74,0,conventional,2016,1,Spring,3,NorthernNewEngland
41,3/13/2016,0.91,2095165.01,1102893.11,548239.52,49503.76,394528.62,348345.6,43787.46,2395.56,conventional,2016,1,Spring,3,Plains
41,3/13/2016,0.79,5894070.33,3228470.66,1083003.8,698856.6,883739.27,731907.2,144961.72,6870.35,conventional,2016,1,Spring,3,SouthCentral
41,3/13/2016,0.88,4688502.05,2211225.88,1041733.79,17714.52,1417827.86,527240.77,890581.06,6.03,conventional,2016,1,Spring,3,Southeast
41,3/13/2016,0.81,6725483.24,2302275.93,1773673.19,179006.49,2470527.63,1608842.43,860619.11,1066.09,conventional,2016,1,Spring,3,West
41,3/13/2016,1.33,106057.37,3540.99,67123.23,6.11,35387.04,11461.81,23925.23,0,organic,2016,1,Spring,3,GreatLakes
41,3/13/2016,1.4,91287.93,3388.4,46780.43,2001.92,39117.18,21173.39,17943.79,0,organic,2016,1,Spring,3,Midsouth
41,3/13/2016,1.75,103718.78,10673.61,21146.55,1754.74,70143.88,53467.97,16675.91,0,organic,2016,1,Spring,3,Northeast
41,3/13/2016,1.63,10985.53,5.05,222.41,0,10758.07,10758.07,0,0,organic,2016,1,Spring,3,NorthernNewEngland
41,3/13/2016,1.54,41060.75,4494.19,19232.48,2392.43,14941.65,6083.37,8858.28,0,organic,2016,1,Spring,3,Plains
41,3/13/2016,1.24,86860.92,33069.76,7254.38,0,46536.78,39531.89,7004.89,0,organic,2016,1,Spring,3,SouthCentral
41,3/13/2016,1.45,49979.08,15658.78,9937.59,397.83,23984.88,22968.5,1016.38,0,organic,2016,1,Spring,3,Southeast
41,3/13/2016,1,344775.17,42978.57,73760.05,156.62,227879.93,60151.34,167728.59,0,organic,2016,1,Spring,3,West
40,3/20/2016,1.06,3368333.6,372244.77,1730562.82,425736.86,839789.15,549844.69,245562.93,44381.53,conventional,2016,1,Spring,3,GreatLakes
40,3/20/2016,1.05,3198477.41,617677.39,1715343.39,98398.87,767057.76,672333.85,91600.75,3123.16,conventional,2016,1,Spring,3,Midsouth
40,3/20/2016,1.11,4834759.09,108456.51,3414702.44,79981.32,1231618.82,1171614.36,60004.46,0,conventional,2016,1,Spring,3,Northeast
40,3/20/2016,1.14,414604.35,3204.62,325110.15,25614.84,60674.74,60671.05,3.69,0,conventional,2016,1,Spring,3,NorthernNewEngland
40,3/20/2016,0.95,1938247.08,793583.9,691374.76,33666.72,419621.7,367140.06,50899.37,1582.27,conventional,2016,1,Spring,3,Plains
40,3/20/2016,0.77,6276764.8,3064743.62,1411796.91,653141.71,1147082.56,882135.1,256004.47,8942.99,conventional,2016,1,Spring,3,SouthCentral
40,3/20/2016,1.05,3304400.62,1726223.26,616754.35,15753.25,945669.76,506482.12,439187.64,0,conventional,2016,1,Spring,3,Southeast
40,3/20/2016,0.78,6938294.62,2557843.72,1955450.63,167407.21,2257593.06,1216115.26,1040865.95,611.85,conventional,2016,1,Spring,3,West
40,3/20/2016,1.24,131022.13,3227.12,75092.85,6.13,52696.03,11483.08,41212.95,0,organic,2016,1,Spring,3,GreatLakes
40,3/20/2016,1.37,81394.4,4674.16,36286.99,1909.17,38524.08,21286.24,17237.84,0,organic,2016,1,Spring,3,Midsouth
40,3/20/2016,1.75,104018.17,6688.35,25202.39,1881.07,70246.36,60347.7,9898.66,0,organic,2016,1,Spring,3,Northeast
40,3/20/2016,1.67,11336.93,5.06,423.79,0,10908.08,10908.08,0,0,organic,2016,1,Spring,3,NorthernNewEngland
40,3/20/2016,1.44,48042.77,4101.49,18882.56,5028.75,20029.97,6578.46,13451.51,0,organic,2016,1,Spring,3,Plains
40,3/20/2016,1.23,79411.38,27908.44,6978.58,11.26,44513.1,35287.48,9225.62,0,organic,2016,1,Spring,3,SouthCentral
40,3/20/2016,1.46,49153.27,15483.39,8830.51,452.71,24386.66,21785.79,2600.87,0,organic,2016,1,Spring,3,Southeast
40,3/20/2016,0.99,380211.61,27234.11,92382.38,128.95,260466.17,36003.44,224462.73,0,organic,2016,1,Spring,3,West
39,3/27/2016,0.97,3557777.32,370933.32,1846740.22,464302.08,875801.7,541168.93,286623.54,48009.23,conventional,2016,1,Spring,3,GreatLakes
39,3/27/2016,1.08,2911903.46,558314.44,1535010.34,90880.43,727698.25,630763.15,94069.91,2865.19,conventional,2016,1,Spring,3,Midsouth
39,3/27/2016,1.23,4239016.69,99223.9,2932815.39,104253.64,1102723.76,1021991.63,80732.13,0,conventional,2016,1,Spring,3,Northeast
39,3/27/2016,1.13,423257.57,2320.06,327259.78,29091.94,64585.79,64585.79,0,0,conventional,2016,1,Spring,3,NorthernNewEngland
39,3/27/2016,1.07,1740836.89,773936.48,518333.94,44611.53,403954.94,371049.93,31032.53,1872.48,conventional,2016,1,Spring,3,Plains
39,3/27/2016,0.77,6553308.82,3137633.27,1507245.05,660825.04,1247605.46,951743.56,288346.1,7515.8,conventional,2016,1,Spring,3,SouthCentral
39,3/27/2016,1.05,3242245.67,1671682.99,604702.79,13925.65,951934.24,530183.19,421736,15.05,conventional,2016,1,Spring,3,Southeast
39,3/27/2016,0.78,7081399.02,2701807.88,1651027.14,190076.1,2538487.9,1771851.21,765592.73,1043.96,conventional,2016,1,Spring,3,West
39,3/27/2016,1.33,122736.25,2876.58,76732.95,29.22,43097.5,9745.52,33351.98,0,organic,2016,1,Spring,3,GreatLakes
39,3/27/2016,1.4,86908.34,3794.33,38012.06,2132.07,42969.88,24397.42,18572.46,0,organic,2016,1,Spring,3,Midsouth
39,3/27/2016,1.85,114767.54,4081,20857.17,2136.08,87693.29,77619.07,10074.22,0,organic,2016,1,Spring,3,Northeast
39,3/27/2016,1.61,12855.46,11.39,307.53,0,12536.54,12536.54,0,0,organic,2016,1,Spring,3,NorthernNewEngland
39,3/27/2016,1.45,47440.66,6443.92,19972.56,2998.54,18025.64,5362.6,12663.04,0,organic,2016,1,Spring,3,Plains
39,3/27/2016,1.25,84351.3,29009.17,6132.83,8.49,49200.81,39989.57,9211.24,0,organic,2016,1,Spring,3,SouthCentral
39,3/27/2016,1.48,51791.11,16772.51,10589.54,353.44,24075.62,20453.56,3622.06,0,organic,2016,1,Spring,3,Southeast
39,3/27/2016,1.39,208015.17,34897.61,73832.59,73.54,99211.43,24069.73,75141.7,0,organic,2016,1,Spring,3,West
38,4/3/2016,1.04,2968139.47,441199.94,1373509.11,360264.17,793166.25,494820.07,265657.44,32688.74,conventional,2016,1,Spring,4,GreatLakes
38,4/3/2016,1.07,2690267.94,564866.92,1351629.65,78798.43,694972.94,593439.47,99452.54,2080.93,conventional,2016,1,Spring,4,Midsouth
38,4/3/2016,1.18,3872680.79,99894.98,2745624.73,90728.12,936432.96,869386.54,66910.57,135.85,conventional,2016,1,Spring,4,Northeast
38,4/3/2016,0.99,486716.71,3194.71,411414.16,26852.26,45255.58,45255.58,0,0,conventional,2016,1,Spring,4,NorthernNewEngland
38,4/3/2016,1.04,1769050.34,898127.03,451253.04,45776.71,373893.56,325591.8,46536.69,1765.07,conventional,2016,1,Spring,4,Plains
38,4/3/2016,0.74,6154503.04,3321835.5,1083779.43,649669.1,1099219.01,896073.07,198721.79,4424.15,conventional,2016,1,Spring,4,SouthCentral
38,4/3/2016,1.04,3507226.18,1812848.17,636304.92,12154.28,1045918.81,551758.29,494160.52,0,conventional,2016,1,Spring,4,Southeast
38,4/3/2016,0.79,6645738.99,2376641.3,1623272.79,159784.5,2486040.4,1644831.5,840392.37,816.53,conventional,2016,1,Spring,4,West
38,4/3/2016,1.45,103615.27,2913.03,73156.63,0,27545.61,9613.29,17932.32,0,organic,2016,1,Spring,4,GreatLakes
38,4/3/2016,1.58,81780.18,3501.88,43194.1,2339.96,32744.24,22985.45,9758.79,0,organic,2016,1,Spring,4,Midsouth
38,4/3/2016,1.88,124627.43,7547.6,25271.64,2014.62,89793.57,79549.51,10244.06,0,organic,2016,1,Spring,4,Northeast
38,4/3/2016,1.61,8175.69,0,215.36,0,7960.33,7960.33,0,0,organic,2016,1,Spring,4,NorthernNewEngland
38,4/3/2016,1.45,46543.64,4227.34,20886.24,3760.1,17669.96,5264.47,12405.49,0,organic,2016,1,Spring,4,Plains
38,4/3/2016,1.22,86545.27,28336.55,5964.03,2.83,52241.86,41885.1,10356.76,0,organic,2016,1,Spring,4,SouthCentral
38,4/3/2016,1.49,54364.05,19782.19,10472.82,395.68,23713.36,21956.66,1756.7,0,organic,2016,1,Spring,4,Southeast
38,4/3/2016,1.27,226558.02,35134.68,77837.8,115.48,113470.06,44860.97,68609.09,0,organic,2016,1,Spring,4,West
37,4/10/2016,1.05,3126127.34,497880.34,1454195.66,299669.72,874381.62,628085.89,225792.03,20503.7,conventional,2016,1,Spring,4,GreatLakes
37,4/10/2016,1.05,2836884.82,589785.48,1349757.59,79794.87,817546.88,703737.29,112614.44,1195.15,conventional,2016,1,Spring,4,Midsouth
37,4/10/2016,1.09,3756625.12,113797.04,2340135.2,164663.65,1138029.23,1070178.97,64699.95,3150.31,conventional,2016,1,Spring,4,Northeast
37,4/10/2016,1.04,409227.87,2856.55,291174.46,50624.92,64571.94,64557.15,14.79,0,conventional,2016,1,Spring,4,NorthernNewEngland
37,4/10/2016,1,1872378.56,886184,507777.03,19359.4,459058.13,402410.37,45353.77,11293.99,conventional,2016,1,Spring,4,Plains
37,4/10/2016,0.73,6414263.17,3665847.47,870524,556972.27,1320919.43,1124849.63,183288.76,12781.04,conventional,2016,1,Spring,4,SouthCentral
37,4/10/2016,0.86,4792907.32,2127098.72,1116066.82,10186.67,1539555.11,519721.11,1017680.35,2153.65,conventional,2016,1,Spring,4,Southeast
37,4/10/2016,0.79,7275842.54,2750665.83,1941317.22,177612.73,2406246.76,1619230.76,780038.56,6977.44,conventional,2016,1,Spring,4,West
37,4/10/2016,1.36,119113.13,3179.07,78515.93,4.67,37413.46,18514.62,18898.84,0,organic,2016,1,Spring,4,GreatLakes
37,4/10/2016,1.18,143035.65,3698.97,67804.99,2131.31,69400.38,45422.41,23977.97,0,organic,2016,1,Spring,4,Midsouth
37,4/10/2016,1.88,114275.61,4209.39,19961.97,2037.2,88067.05,70435.19,17631.86,0,organic,2016,1,Spring,4,Northeast
37,4/10/2016,1.5,13624.67,3.8,276.42,0,13344.45,13344.45,0,0,organic,2016,1,Spring,4,NorthernNewEngland
37,4/10/2016,1.36,57602.01,4047.05,22065.88,7333.68,24155.4,7182.87,16972.53,0,organic,2016,1,Spring,4,Plains
37,4/10/2016,1.21,91639,29757.15,7403.82,8.52,54469.51,41421.13,13048.38,0,organic,2016,1,Spring,4,SouthCentral
37,4/10/2016,1.44,54667.44,16629.6,11242.96,507.98,26286.9,25822.92,463.98,0,organic,2016,1,Spring,4,Southeast
37,4/10/2016,0.99,405751.04,30288.09,99517.71,131.37,275813.87,81246.82,194567.05,0,organic,2016,1,Spring,4,West
36,4/17/2016,0.98,4154218.26,441314.08,2322236.11,508030.41,882637.66,603191.07,210717.86,68728.73,conventional,2016,1,Spring,4,GreatLakes
36,4/17/2016,1.06,3029003.02,544932.88,1613809.61,97349.53,772911,692332.57,75800.03,4778.4,conventional,2016,1,Spring,4,Midsouth
36,4/17/2016,1.12,3849051.4,105339.58,2415296.29,102786.85,1225628.68,1115346.23,108151.38,2131.07,conventional,2016,1,Spring,4,Northeast
36,4/17/2016,1.12,399074.14,2033.75,303891.64,29548.55,63600.2,63501.61,33.31,65.28,conventional,2016,1,Spring,4,NorthernNewEngland
36,4/17/2016,0.95,2114990.64,852518.35,756238.99,10596.68,495636.62,433889.83,52871.73,8875.06,conventional,2016,1,Spring,4,Plains
36,4/17/2016,0.71,6657073.54,3651444.14,1058769.74,617895.6,1328964.06,1124257.15,195845.36,8861.55,conventional,2016,1,Spring,4,SouthCentral
36,4/17/2016,1.01,3673260.93,1705009.13,779184.92,8860.76,1180206.12,556254.94,622049.37,1901.81,conventional,2016,1,Spring,4,Southeast
36,4/17/2016,0.77,7592473.98,2283526.35,2074920.94,168334.55,3065692.14,1944100.53,1112775.44,8816.17,conventional,2016,1,Spring,4,West
36,4/17/2016,1.33,122388.94,2776.24,73943.65,12.53,45656.52,18674.26,26982.26,0,organic,2016,1,Spring,4,GreatLakes
36,4/17/2016,1.22,126949.67,5761.44,64793.81,2005.02,54389.4,28323.2,26066.2,0,organic,2016,1,Spring,4,Midsouth
36,4/17/2016,1.84,119446.75,6852.49,28274.04,2138.19,82182.03,68444.04,13737.99,0,organic,2016,1,Spring,4,Northeast
36,4/17/2016,1.6,12342.22,0,263.91,0,12078.31,12078.31,0,0,organic,2016,1,Spring,4,NorthernNewEngland
36,4/17/2016,1.57,42572.64,4095.59,21297.04,3141.27,14038.74,7726.44,6312.3,0,organic,2016,1,Spring,4,Plains
36,4/17/2016,1.15,118580.72,29955.06,15129.88,17.07,73478.71,56962.55,16516.16,0,organic,2016,1,Spring,4,SouthCentral
36,4/17/2016,1.48,54241.93,16280.57,11390.63,403.64,26167.09,22303,3864.09,0,organic,2016,1,Spring,4,Southeast
36,4/17/2016,1.31,250678.16,32114.27,89178.52,155.12,129230.25,64711.23,64519.02,0,organic,2016,1,Spring,4,West
35,4/24/2016,0.96,3735389.44,624804.28,1787143.44,323412.26,1000029.46,759838.81,217342.89,22847.76,conventional,2016,1,Spring,4,GreatLakes
35,4/24/2016,1.04,3332609.87,665027.77,1711268.77,90675.6,865637.73,760964.53,101987.63,2685.57,conventional,2016,1,Spring,4,Midsouth
35,4/24/2016,1.13,4815249.22,125736.57,3366389.1,142677.6,1180445.95,1087631.09,90193.01,2621.85,conventional,2016,1,Spring,4,Northeast
35,4/24/2016,1.07,431615.62,2993.41,326907.16,39188.2,62526.85,62471.31,55.54,0,conventional,2016,1,Spring,4,NorthernNewEngland
35,4/24/2016,0.95,2088524.46,887508.56,650864.38,11773.39,538378.13,474085.79,56591.26,7701.08,conventional,2016,1,Spring,4,Plains
35,4/24/2016,0.7,6893900.54,3348754.08,1465437.6,564146.38,1515562.48,1161263.73,346494.76,7803.99,conventional,2016,1,Spring,4,SouthCentral
35,4/24/2016,0.84,5062464.54,2132612.43,1298672.9,10941.97,1620237.24,542495.57,1072748,4993.67,conventional,2016,1,Spring,4,Southeast
35,4/24/2016,0.78,6746174.8,2621906.13,1746409.68,130993.85,2246865.14,1582301.04,658730.78,5833.32,conventional,2016,1,Spring,4,West
35,4/24/2016,1.28,150140.95,4611.56,87073.08,44.08,58412.23,19471.08,38941.15,0,organic,2016,1,Spring,4,GreatLakes
35,4/24/2016,1.5,104046.63,3821.26,49622.46,2134.91,48468,36585.43,11882.57,0,organic,2016,1,Spring,4,Midsouth
35,4/24/2016,1.9,151219.06,7150.7,24966.54,2442.94,116658.88,103152.4,13506.48,0,organic,2016,1,Spring,4,Northeast
35,4/24/2016,1.69,13226.51,1.27,356.71,0,12868.53,12868.53,0,0,organic,2016,1,Spring,4,NorthernNewEngland
35,4/24/2016,1.29,61993.61,4954.72,21249.79,3329.15,32459.95,16741.92,15718.03,0,organic,2016,1,Spring,4,Plains
35,4/24/2016,1.11,110395.86,27167.11,16727.91,39.84,66461,46304.57,20156.43,0,organic,2016,1,Spring,4,SouthCentral
35,4/24/2016,1.47,60780.65,14874.14,11223.24,354.59,34328.68,30773.57,3555.11,0,organic,2016,1,Spring,4,Southeast
35,4/24/2016,1.01,628445.85,143958.38,213511.34,339.25,270636.88,213637.25,56999.63,0,organic,2016,1,Spring,4,West
34,5/1/2016,0.94,3801508.26,573869.79,1927106.29,320732.21,979799.97,746942.08,208595.67,24262.22,conventional,2016,1,Spring,5,GreatLakes
34,5/1/2016,0.99,3536333.98,708526.79,1861915.25,89464.87,876427.07,742694.07,131751.36,1981.64,conventional,2016,1,Spring,5,Midsouth
34,5/1/2016,1.12,5247266.74,123023.38,3800242.35,144510.42,1179490.59,1064779.68,114354.17,356.74,conventional,2016,1,Spring,5,Northeast
34,5/1/2016,1.02,628512.14,2527.39,538037.63,37533.31,50413.81,50354.09,0,59.72,conventional,2016,1,Spring,5,NorthernNewEngland
34,5/1/2016,0.97,2093998.59,925373.29,636658.22,27641.97,504325.11,471542.33,32052.7,730.08,conventional,2016,1,Spring,5,Plains
34,5/1/2016,0.71,6953488.71,3400699.04,1559296.24,398632.2,1594861.23,1215673.04,368204.58,10983.61,conventional,2016,1,Spring,5,SouthCentral
34,5/1/2016,0.75,6415228.14,2875232.76,1472240,10664.75,2057090.63,738082.97,1318520.16,487.5,conventional,2016,1,Spring,5,Southeast
34,5/1/2016,0.79,7158300.84,2324813.13,2013820.54,131269.35,2688397.82,1975170.33,706418.43,6809.06,conventional,2016,1,Spring,5,West
34,5/1/2016,1.4,121983.64,2819.59,74390.65,22.17,44751.23,17013.33,27737.9,0,organic,2016,1,Spring,5,GreatLakes
34,5/1/2016,1.55,97128.22,3562.55,47499.55,2559.25,43506.87,33707.03,9799.84,0,organic,2016,1,Spring,5,Midsouth
34,5/1/2016,1.94,151476.61,8435.32,33077.84,2206.77,107756.68,95608.27,12148.41,0,organic,2016,1,Spring,5,Northeast
34,5/1/2016,1.62,11626.48,0,128.33,0,11498.15,11498.15,0,0,organic,2016,1,Spring,5,NorthernNewEngland
34,5/1/2016,1.59,42077.45,4211.65,22094.2,1260.73,14510.87,8629.29,5881.58,0,organic,2016,1,Spring,5,Plains
34,5/1/2016,1.13,113305.24,26730.12,12090.39,6307.41,68177.32,57465.21,10712.11,0,organic,2016,1,Spring,5,SouthCentral
34,5/1/2016,1.44,57064.62,13485.35,11528.17,382.13,31668.97,24950.21,6718.76,0,organic,2016,1,Spring,5,Southeast
